Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,WHH,WHD,WHA,Season,current_points_H,current_points_A,total_points_H,total_points_A
2010-02-16,Stoke,Man City,1,1,D,0,0,D,A Wiley,8,9,5,3,21,14,3,3,3,3,1,0,3.1,3.2,2.38,3.1,3.3,2.3,2009/2010,30,44,75,327
2010-02-17,Wigan,Bolton,0,0,D,0,0,D,H Webb,10,8,1,0,6,9,4,9,0,1,0,0,2.3,3.25,3.2,2.3,3.2,3.2,2009/2010,24,22,198,323
2010-02-20,Arsenal,Sunderland,2,0,H,1,0,H,S Bennett,16,6,10,4,8,10,7,1,1,5,0,0,1.22,6.0,15.0,1.2,5.5,12.0,2009/2010,52,26,515,116
2010-02-20,Everton,Man United,3,1,H,1,1,D,H Webb,11,11,7,5,12,10,4,12,5,1,0,0,4.5,3.6,1.8,4.6,3.25,1.73,2009/2010,35,57,371,558
2010-02-20,Portsmouth,Stoke,1,2,A,1,0,H,M Dean,15,14,12,7,10,10,7,7,2,1,0,1,2.38,3.25,3.1,2.3,3.25,2.8,2009/2010,16,31,290,76
2010-02-20,West Ham,Hull,3,0,H,1,0,H,M Atkinson,20,7,12,3,13,12,9,2,1,1,0,1,1.75,3.6,4.75,1.75,3.3,4.4,2009/2010,24,24,220,59
2010-02-20,Wolves,Chelsea,0,2,A,0,1,A,K Friend,11,7,7,2,12,14,1,5,0,1,0,0,12.0,5.0,1.3,10.0,4.5,1.28,2009/2010,24,58,57,574
2010-02-21,Aston Villa,Burnley,5,2,H,1,1,D,S Attwell,15,13,8,10,5,12,9,5,0,3,0,0,1.36,4.5,10.0,1.35,4.33,8.0,2009/2010,42,23,359,23
2010-02-21,Blackburn,Bolton,3,0,H,1,0,H,C Foy,12,10,7,7,15,12,8,3,0,1,0,0,1.95,3.25,4.33,1.95,3.25,3.6,2009/2010,31,23,331,324
2010-02-21,Fulham,Birmingham,2,1,H,0,1,A,P Dowd,11,9,6,6,9,16,3,1,1,1,0,0,2.1,3.25,3.75,2.05,3.2,3.3,2009/2010,34,37,306,201
2010-02-21,Man City,Liverpool,0,0,D,0,0,D,P Walton,4,6,1,2,7,15,8,5,1,6,0,0,2.4,3.3,3.0,2.4,3.2,2.7,2009/2010,45,44,328,474
2010-02-21,Wigan,Tottenham,0,3,A,0,1,A,A Wiley,8,13,7,12,17,13,3,2,3,4,0,0,3.75,3.5,2.0,3.4,3.25,2.0,2009/2010,25,43,199,362
2010-02-23,Man United,West Ham,3,0,H,1,0,H,A Wiley,12,10,9,4,10,12,6,7,0,1,0,0,1.2,6.5,15.0,1.2,6.0,15.0,2009/2010,57,27,558,223
2010-02-27,Birmingham,Wigan,1,0,H,1,0,H,A Taylor,10,11,5,2,16,18,2,7,1,3,0,0,1.91,3.3,4.33,1.91,3.3,4.2,2009/2010,37,25,201,199
2010-02-27,Bolton,Wolves,1,0,H,1,0,H,A Marriner,16,6,9,4,10,6,7,11,0,2,0,0,2.0,3.3,4.0,1.95,3.3,4.0,2009/2010,23,24,324,57
2010-02-27,Burnley,Portsmouth,1,2,A,1,1,D,M Clattenburg,14,13,8,5,12,13,4,3,1,2,0,1,2.0,3.4,3.8,2.05,3.4,3.5,2009/2010,23,16,23,290
2010-02-27,Chelsea,Man City,2,4,A,1,1,D,M Dean,23,8,13,6,21,12,3,2,3,1,2,0,1.44,4.33,7.5,1.44,4.2,7.5,2009/2010,61,46,577,329
2010-02-27,Stoke,Arsenal,1,3,A,1,1,D,P Walton,4,17,3,11,12,7,3,6,0,1,1,0,5.0,3.6,1.73,5.5,3.4,1.7,2009/2010,34,55,79,518
2010-02-28,Liverpool,Blackburn,2,1,H,2,1,H,A Wiley,12,12,6,7,10,22,4,5,1,5,0,0,1.36,4.75,9.0,1.36,4.5,9.0,2009/2010,45,34,475,334
2010-02-28,Sunderland,Fulham,0,0,D,0,0,D,M Atkinson,12,3,5,1,15,16,2,2,3,3,0,0,2.2,3.2,3.5,2.2,3.3,3.3,2009/2010,26,37,116,309
2010-02-28,Tottenham,Everton,2,1,H,2,0,H,S Bennett,13,14,9,10,9,18,6,9,1,4,0,0,2.0,3.4,4.0,1.91,3.4,4.0,2009/2010,46,38,365,374
2010-03-06,Arsenal,Burnley,3,1,H,1,0,H,C Foy,20,8,11,5,5,12,8,2,0,4,0,0,1.14,7.5,21.0,1.12,8.0,21.0,2009/2010,58,23,521,23
2010-03-06,West Ham,Bolton,1,2,A,0,2,A,L Probert,18,15,8,7,13,21,6,3,2,5,0,1,1.8,3.5,4.5,1.73,3.5,5.0,2009/2010,27,26,223,327
2010-03-06,Wolves,Man United,0,1,A,0,0,D,P Walton,12,15,6,6,9,8,2,4,2,1,0,0,10.0,5.0,1.33,10.0,4.6,1.33,2009/2010,24,60,57,561
2010-03-07,Everton,Hull,5,1,H,2,1,H,L Mason,18,7,10,4,12,21,4,1,0,1,0,0,1.36,4.5,10.0,1.36,4.5,9.0,2009/2010,38,24,374,59
2010-03-08,Wigan,Liverpool,1,0,H,1,0,H,A Marriner,12,11,4,3,15,14,4,7,1,5,0,0,6.5,3.8,1.57,6.0,3.6,1.62,2009/2010,25,48,199,478
2010-03-09,Portsmouth,Birmingham,1,2,A,0,2,A,M Jones,11,10,8,6,12,13,5,6,1,2,0,0,2.38,3.25,3.1,2.15,3.2,2.9,2009/2010,19,40,293,204
2010-03-09,Sunderland,Bolton,4,0,H,1,0,H,S Bennett,12,7,7,2,14,10,2,7,2,2,0,1,2.1,3.25,3.75,2.0,3.2,3.2,2009/2010,27,29,117,330
2010-03-10,Burnley,Stoke,1,1,D,0,1,A,H Webb,10,8,3,3,12,10,4,4,2,0,0,0,2.5,3.3,2.88,2.4,3.1,2.6,2009/2010,23,34,23,79
2010-03-13,Birmingham,Everton,2,2,D,1,2,A,L Probert,7,13,4,11,10,11,5,4,1,1,0,0,3.0,3.25,2.4,3.0,3.2,2.38,2009/2010,43,41,207,377
2010-03-13,Bolton,Wigan,4,0,H,1,0,H,M Dean,8,13,6,7,20,13,3,6,1,2,0,0,2.1,3.3,3.6,2.1,3.25,3.6,2009/2010,29,28,330,202
2010-03-13,Burnley,Wolves,1,2,A,0,1,A,S Bennett,22,7,11,3,10,21,11,6,1,4,0,0,2.25,3.3,3.3,2.25,3.2,3.3,2009/2010,24,24,24,57
2010-03-13,Chelsea,West Ham,4,1,H,1,1,D,M Clattenburg,22,4,15,2,13,10,11,1,0,1,0,0,1.22,6.0,15.0,1.22,5.5,15.0,2009/2010,61,27,577,223
2010-03-13,Hull,Arsenal,1,2,A,1,1,D,A Marriner,7,18,2,9,16,13,2,8,2,2,1,0,7.5,4.5,1.4,9.0,4.6,1.36,2009/2010,24,61,59,524
2010-03-13,Stoke,Aston Villa,0,0,D,0,0,D,K Friend,13,10,6,5,6,6,8,6,0,4,0,0,3.3,3.25,2.25,3.2,3.2,2.3,2009/2010,35,45,80,362
2010-03-13,Tottenham,Blackburn,3,1,H,1,0,H,H Webb,14,10,7,7,12,7,5,6,0,0,0,0,1.44,4.33,7.5,1.44,4.0,8.0,2009/2010,49,34,368,334
2010-03-14,Man United,Fulham,3,0,H,0,0,D,M Jones,33,8,19,5,7,11,11,1,1,1,0,0,1.22,6.0,15.0,1.22,5.5,15.0,2009/2010,63,38,564,310
2010-03-14,Sunderland,Man City,1,1,D,1,0,H,C Foy,12,13,7,9,12,10,3,7,2,4,0,0,3.6,3.4,2.1,3.4,3.25,2.15,2009/2010,30,49,120,332
2010-03-15,Liverpool,Portsmouth,4,1,H,3,0,H,S Attwell,23,7,12,3,10,15,8,4,0,2,0,0,1.25,5.5,13.0,1.22,5.75,13.0,2009/2010,48,19,478,293
2010-03-16,Wigan,Aston Villa,1,2,A,1,1,D,S Bennett,10,18,6,10,10,14,7,8,2,1,0,0,3.6,3.3,2.1,3.4,3.25,2.15,2009/2010,28,46,202,363
2010-03-20,Arsenal,West Ham,2,0,H,1,0,H,M Atkinson,9,8,5,4,7,24,4,2,1,4,1,0,1.25,5.75,13.0,1.22,5.5,15.0,2009/2010,64,27,527,223
2010-03-20,Aston Villa,Wolves,2,2,D,1,2,A,M Clattenburg,11,7,3,4,10,12,7,5,1,2,0,0,1.4,4.33,9.0,1.4,4.2,9.0,2009/2010,49,27,366,60
2010-03-20,Everton,Bolton,2,0,H,0,0,D,A Wiley,18,6,11,4,12,17,6,3,1,1,0,1,1.53,3.8,7.0,1.53,3.8,6.5,2009/2010,42,32,378,333
2010-03-20,Portsmouth,Hull,3,2,H,1,1,D,P Dowd,18,9,10,5,7,8,11,1,1,0,0,0,2.2,3.2,3.5,2.1,3.3,3.5,2009/2010,19,24,293,59
2010-03-20,Stoke,Tottenham,1,2,A,0,0,D,M Dean,8,16,4,9,7,9,6,7,2,2,1,0,3.6,3.3,2.1,3.5,3.3,2.1,2009/2010,36,52,81,371
2010-03-20,Sunderland,Birmingham,3,1,H,2,0,H,P Walton,11,21,9,14,8,8,7,10,0,1,0,0,2.2,3.2,3.5,2.1,3.3,3.5,2009/2010,31,44,121,208
2010-03-20,Wigan,Burnley,1,0,H,0,0,D,M Jones,21,13,11,8,10,15,5,3,1,3,0,0,1.73,3.6,5.0,1.73,3.5,5.0,2009/2010,28,24,202,24
2010-03-21,Blackburn,Chelsea,1,1,D,0,1,A,S Bennett,8,14,4,8,10,9,3,11,0,1,0,0,7.5,4.33,1.44,7.5,4.2,1.44,2009/2010,34,64,334,580
2010-03-21,Fulham,Man City,1,2,A,0,2,A,L Probert,10,14,4,9,8,9,4,2,0,0,0,0,3.1,3.25,2.38,3.1,3.3,2.3,2009/2010,38,50,310,333
2010-03-21,Man United,Liverpool,2,1,H,1,1,D,H Webb,10,4,5,2,10,15,1,2,2,3,0,0,1.67,3.75,5.5,1.67,3.5,5.5,2009/2010,66,51,567,481
2010-03-23,West Ham,Wolves,1,3,A,0,1,A,P Dowd,17,5,10,4,9,24,8,5,0,2,0,0,1.8,3.6,4.5,1.7,3.3,4.33,2009/2010,27,28,223,61
2010-03-24,Aston Villa,Sunderland,1,1,D,1,1,D,M Dean,11,10,4,5,5,7,6,7,0,0,0,0,1.53,3.8,7.0,1.5,3.4,6.0,2009/2010,50,34,367,124
2010-03-24,Blackburn,Birmingham,2,1,H,1,0,H,M Clattenburg,9,8,7,5,18,10,5,6,2,1,0,0,2.0,3.25,4.0,1.91,3.2,3.5,2009/2010,35,44,335,208
2010-03-24,Man City,Everton,0,2,A,0,1,A,P Walton,12,10,5,7,11,10,7,4,3,2,0,0,1.83,3.5,4.33,1.8,3.3,3.75,2009/2010,53,45,336,381
2010-03-24,Portsmouth,Chelsea,0,5,A,0,1,A,L Mason,10,20,6,11,11,11,1,6,3,2,0,0,12.0,5.0,1.3,9.5,5.0,1.22,2009/2010,22,65,296,581
2010-03-27,Birmingham,Arsenal,1,1,D,0,0,D,H Webb,7,13,3,8,13,13,3,6,3,2,0,0,7.0,4.2,1.5,6.5,3.8,1.53,2009/2010,44,67,208,530
2010-03-27,Bolton,Man United,0,4,A,0,1,A,M Atkinson,14,13,10,8,14,15,11,6,0,0,0,0,8.5,4.5,1.4,8.0,4.5,1.4,2009/2010,32,69,333,570
2010-03-27,Chelsea,Aston Villa,7,1,H,2,1,H,P Walton,13,7,11,5,12,5,8,6,3,2,0,0,1.4,4.75,8.0,1.36,4.6,8.5,2009/2010,68,51,584,368
2010-03-27,Hull,Fulham,2,0,H,1,0,H,C Foy,7,12,4,9,11,15,6,8,2,4,0,0,2.4,3.25,3.0,2.5,3.2,2.88,2009/2010,24,38,59,310
2010-03-27,Tottenham,Portsmouth,2,0,H,2,0,H,K Friend,16,8,8,3,5,9,11,2,0,1,0,0,1.2,6.0,17.0,1.2,6.0,15.0,2009/2010,55,22,374,296
2010-03-27,West Ham,Stoke,0,1,A,0,0,D,A Marriner,17,12,7,7,14,17,6,7,0,2,0,0,2.1,3.3,3.6,2.1,3.2,3.6,2009/2010,27,36,223,81
2010-03-27,Wolves,Everton,0,0,D,0,0,D,M Jones,9,22,2,13,14,12,3,7,1,1,0,0,3.8,3.4,2.0,3.8,3.3,2.0,2009/2010,31,48,64,384
2010-03-28,Burnley,Blackburn,0,1,A,0,1,A,M Dean,7,12,3,5,15,12,7,2,3,2,0,0,2.5,3.25,2.88,2.62,3.3,2.62,2009/2010,24,38,24,338
2010-03-28,Liverpool,Sunderland,3,0,H,2,0,H,P Dowd,25,7,16,2,11,9,9,2,0,1,0,0,1.3,5.25,11.0,1.29,5.0,11.0,2009/2010,51,35,481,125
2010-03-29,Man City,Wigan,3,0,H,0,0,D,S Attwell,10,9,8,3,12,13,3,4,3,2,0,1,1.33,4.75,11.0,1.33,4.8,9.5,2009/2010,53,31,336,205
2010-04-03,Arsenal,Wolves,1,0,H,0,0,D,A Marriner,23,3,13,2,10,13,10,4,0,2,0,1,1.22,6.0,15.0,1.2,6.0,15.0,2009/2010,68,32,531,65
2010-04-03,Bolton,Aston Villa,0,1,A,0,1,A,M Jones,14,13,10,9,13,14,6,8,2,0,0,0,2.88,3.25,2.5,3.0,3.25,2.38,2009/2010,32,51,333,368
2010-04-03,Burnley,Man City,1,6,A,0,5,A,A Wiley,14,20,7,14,5,8,6,7,0,0,0,0,5.0,3.8,1.7,5.0,3.6,1.7,2009/2010,24,56,24,339
2010-04-03,Man United,Chelsea,1,2,A,0,1,A,M Dean,9,11,3,5,14,11,3,3,3,1,0,0,2.63,3.2,2.75,2.62,3.1,2.75,2009/2010,72,71,573,587
2010-04-03,Portsmouth,Blackburn,0,0,D,0,0,D,S Bennett,6,16,3,8,11,10,1,9,2,1,1,0,3.3,3.3,2.25,3.1,3.3,2.3,2009/2010,22,41,296,341
2010-04-03,Stoke,Hull,2,0,H,1,0,H,L Probert,9,5,3,3,12,12,3,2,3,2,0,0,1.8,3.5,4.5,1.8,3.4,4.6,2009/2010,39,27,84,62
2010-04-03,Sunderland,Tottenham,3,1,H,2,0,H,L Mason,11,12,10,9,16,15,6,6,2,0,0,0,3.6,3.3,2.1,3.5,3.3,2.1,2009/2010,35,58,125,377
2010-04-04,Birmingham,Liverpool,1,1,D,0,0,D,M Atkinson,8,16,3,8,14,9,5,4,2,1,0,0,4.5,3.5,1.83,4.8,3.5,1.75,2009/2010,45,54,209,484
2010-04-04,Everton,West Ham,2,2,D,1,0,H,H Webb,10,10,5,5,7,17,2,8,2,3,0,0,1.44,4.33,7.5,1.4,4.33,8.5,2009/2010,49,27,385,223
2010-04-04,Fulham,Wigan,2,1,H,0,1,A,M Clattenburg,7,12,5,7,11,10,6,3,1,2,0,0,2.0,3.4,3.8,2.0,3.3,3.8,2009/2010,38,31,310,205
2010-04-10,Hull,Burnley,1,4,A,1,1,D,M Atkinson,11,9,4,7,19,14,6,1,5,1,0,0,1.73,3.6,5.0,1.7,3.6,5.0,2009/2010,27,24,62,24
2010-04-10,West Ham,Sunderland,1,0,H,0,0,D,M Jones,10,9,6,7,12,20,2,7,1,3,0,0,2.0,3.4,3.8,2.0,3.3,3.8,2009/2010,28,38,224,128
2010-04-11,Blackburn,Man United,0,0,D,0,0,D,P Walton,8,13,7,6,14,12,1,7,1,2,0,0,6.5,4.0,1.53,7.5,4.2,1.44,2009/2010,42,72,342,573
2010-04-11,Liverpool,Fulham,0,0,D,0,0,D,A Marriner,18,2,9,2,6,16,10,1,1,3,0,0,1.29,5.0,13.0,1.3,4.8,11.0,2009/2010,55,41,485,313
2010-04-11,Man City,Birmingham,5,1,H,3,1,H,P Dowd,17,5,8,3,12,9,8,4,0,3,0,0,1.4,4.5,8.5,1.36,4.5,9.0,2009/2010,59,46,342,210
2010-04-11,Wolves,Stoke,0,0,D,0,0,D,C Foy,10,9,8,1,7,4,7,6,0,0,0,0,2.3,3.25,3.2,2.3,3.2,3.2,2009/2010,32,42,65,87
2010-04-13,Chelsea,Bolton,1,0,H,1,0,H,L Probert,18,7,8,2,13,22,5,2,1,4,0,0,1.14,8.0,19.0,1.12,6.0,15.0,2009/2010,74,32,590,333
2010-04-14,Aston Villa,Everton,2,2,D,0,1,A,M Atkinson,10,13,7,10,11,9,7,6,2,2,0,0,2.25,3.3,3.3,2.15,3.3,2.8,2009/2010,54,50,371,386
2010-04-14,Tottenham,Arsenal,2,1,H,1,0,H,M Clattenburg,13,19,10,11,13,10,4,6,3,1,0,0,3.25,3.3,2.25,2.9,3.3,2.25,2009/2010,58,71,377,534
2010-04-14,Wigan,Portsmouth,0,0,D,0,0,D,M Dean,24,6,14,2,16,9,10,3,2,1,0,0,1.57,3.8,6.5,1.53,3.6,5.0,2009/2010,31,23,205,297
2010-04-17,Birmingham,Hull,0,0,D,0,0,D,M Clattenburg,10,11,7,4,11,12,8,1,0,0,0,0,1.73,3.6,5.0,1.8,3.4,4.6,2009/2010,46,27,210,62
2010-04-17,Blackburn,Everton,2,3,A,0,1,A,A Marriner,15,11,10,4,15,10,4,2,3,2,0,0,2.8,3.25,2.6,2.75,3.2,2.6,2009/2010,43,51,343,387
2010-04-17,Fulham,Wolves,0,0,D,0,0,D,M Dean,11,5,4,1,9,11,5,9,1,0,0,0,2.1,3.25,3.75,2.0,3.3,3.8,2009/2010,42,33,314,66
2010-04-17,Man City,Man United,0,1,A,0,0,D,M Atkinson,8,13,5,3,8,12,7,5,2,1,0,0,2.88,3.5,2.4,2.7,3.4,2.5,2009/2010,62,73,345,574
2010-04-17,Stoke,Bolton,1,2,A,1,0,H,S Attwell,11,13,5,8,10,5,5,1,1,2,0,0,2.1,3.25,3.75,1.95,3.3,4.0,2009/2010,43,32,88,333
2010-04-17,Sunderland,Burnley,2,1,H,2,0,H,H Webb,16,9,11,4,14,17,3,3,3,2,0,0,1.62,3.75,6.0,1.57,3.8,6.0,2009/2010,38,27,128,27
2010-04-17,Tottenham,Chelsea,2,1,H,2,0,H,P Dowd,20,9,10,6,7,14,13,4,2,4,0,1,4.0,3.6,1.91,4.2,3.5,1.85,2009/2010,61,77,380,593
2010-04-18,Portsmouth,Aston Villa,1,2,A,1,1,D,L Probert,16,12,12,9,5,10,7,6,0,0,0,0,5.5,3.75,1.67,5.5,3.75,1.62,2009/2010,24,55,298,372
2010-04-18,Wigan,Arsenal,3,2,H,0,1,A,L Mason,16,11,11,8,15,13,8,3,2,1,0,0,6.5,4.0,1.53,6.0,4.0,1.53,2009/2010,32,71,206,534
2010-04-19,Liverpool,West Ham,3,0,H,2,0,H,P Walton,17,6,8,2,8,12,9,2,0,2,0,0,1.33,5.0,10.0,1.36,4.5,9.0,2009/2010,56,31,486,227
2010-04-21,Hull,Aston Villa,0,2,A,0,1,A,M Dean,14,11,10,5,8,7,11,9,2,2,0,0,3.5,3.4,2.1,3.3,3.3,2.2,2009/2010,28,58,63,375
2010-04-24,Arsenal,Man City,0,0,D,0,0,D,M Dean,9,3,4,2,13,14,5,1,4,2,0,0,2.0,3.5,3.75,1.95,3.5,3.8,2009/2010,71,62,534,345
2010-04-24,Bolton,Portsmouth,2,2,D,2,0,H,H Webb,14,13,10,6,16,13,12,5,1,1,0,0,1.53,4.0,6.5,1.53,4.0,6.0,2009/2010,35,24,336,298
2010-04-24,Hull,Sunderland,0,1,A,0,1,A,L Probert,14,10,8,5,12,17,3,6,1,3,1,1,2.38,3.4,3.0,2.3,3.3,3.1,2009/2010,28,41,63,131
2010-04-24,Man United,Tottenham,3,1,H,0,0,D,A Marriner,15,9,8,3,13,10,4,4,1,0,0,0,1.5,4.2,7.0,1.44,4.5,6.5,2009/2010,76,64,577,383
2010-04-24,West Ham,Wigan,3,2,H,2,1,H,A Wiley,9,12,7,10,9,10,4,5,1,2,0,0,1.83,3.6,4.33,1.8,3.5,4.5,2009/2010,31,35,227,209
2010-04-24,Wolves,Blackburn,1,1,D,0,1,A,M Clattenburg,14,12,5,8,9,8,4,4,0,1,0,0,2.2,3.25,3.4,2.25,3.2,3.3,2009/2010,34,43,67,343
2010-04-25,Aston Villa,Birmingham,1,0,H,0,0,D,M Atkinson,10,16,6,14,12,16,7,5,1,4,0,0,1.62,3.75,6.0,1.57,3.8,6.0,2009/2010,61,47,378,211
2010-04-25,Burnley,Liverpool,0,4,A,0,0,D,P Dowd,12,12,6,10,13,11,4,5,2,1,0,0,5.5,4.0,1.62,5.5,4.0,1.57,2009/2010,27,59,27,489
2010-04-25,Chelsea,Stoke,7,0,H,3,0,H,S Bennett,29,3,18,2,14,12,7,0,0,3,0,0,1.14,8.0,21.0,1.12,8.0,21.0,2009/2010,77,43,593,88
2010-04-25,Everton,Fulham,2,1,H,0,1,A,L Mason,15,8,9,6,7,12,9,3,0,1,0,0,1.36,4.5,10.0,1.4,4.33,8.5,2009/2010,54,43,390,315
2010-05-01,Birmingham,Burnley,2,1,H,2,0,H,P Walton,13,12,4,7,11,10,6,8,2,1,0,0,1.5,4.2,7.0,1.5,4.1,6.5,2009/2010,47,27,211,27
2010-05-01,Man City,Aston Villa,3,1,H,2,1,H,M Clattenburg,17,10,12,6,6,9,13,5,1,2,0,0,1.83,3.6,4.33,1.83,3.6,4.2,2009/2010,63,64,346,381
2010-05-01,Portsmouth,Wolves,3,1,H,2,1,H,M Jones,12,18,8,11,10,13,7,9,0,1,0,0,2.38,3.25,3.1,2.4,3.3,2.9,2009/2010,25,35,299,68
2010-05-01,Stoke,Everton,0,0,D,0,0,D,H Webb,12,11,6,9,10,10,6,5,0,0,0,0,3.6,3.3,2.1,3.6,3.3,2.05,2009/2010,43,57,88,393
2010-05-01,Tottenham,Bolton,1,0,H,1,0,H,C Foy,25,11,12,7,11,10,11,7,0,3,0,0,1.29,5.5,10.0,1.25,5.5,12.0,2009/2010,64,36,383,337
2010-05-02,Fulham,West Ham,3,2,H,1,0,H,A Marriner,5,7,3,5,10,14,9,3,0,0,0,0,2.38,3.25,3.1,2.25,3.25,3.2,2009/2010,43,34,315,230
2010-05-02,Liverpool,Chelsea,0,2,A,0,1,A,A Wiley,7,15,2,11,7,7,9,5,1,2,0,0,4.0,3.8,1.83,4.0,3.6,1.85,2009/2010,62,80,492,596
2010-05-02,Sunderland,Man United,0,1,A,0,1,A,S Bennett,10,14,2,9,10,9,9,4,3,2,0,0,9.5,4.75,1.36,8.0,4.8,1.36,2009/2010,44,79,134,580
2010-05-03,Blackburn,Arsenal,2,1,H,1,1,D,M Atkinson,11,6,7,4,19,15,5,8,2,2,0,0,3.5,3.4,2.1,3.5,3.4,2.05,2009/2010,44,72,344,535
2010-05-03,Wigan,Hull,2,2,D,1,1,D,P Dowd,13,6,7,3,11,14,8,1,2,0,0,0,1.8,3.6,4.5,1.75,3.5,4.8,2009/2010,35,28,209,63
2010-05-05,Fulham,Stoke,0,1,A,0,0,D,P Walton,12,5,6,2,7,6,8,3,1,3,0,0,2.1,3.3,3.6,2.05,3.3,3.6,2009/2010,46,44,318,89
2010-05-05,Man City,Tottenham,0,1,A,0,0,D,S Bennett,10,10,5,6,12,14,9,7,0,3,0,0,2.0,3.4,3.8,2.0,3.4,3.75,2009/2010,66,67,349,386
2010-05-09,Arsenal,Fulham,4,0,H,3,0,H,M Jones,16,5,11,2,11,10,5,2,2,2,0,0,1.2,7.0,13.0,1.17,7.0,15.0,2009/2010,72,46,535,318
2010-05-09,Aston Villa,Blackburn,0,1,A,0,0,D,S Bennett,16,9,12,3,14,12,11,5,2,1,0,0,1.57,4.0,6.0,1.53,4.0,6.0,2009/2010,64,47,381,347
2010-05-09,Bolton,Birmingham,2,1,H,1,0,H,K Friend,14,10,8,5,14,17,3,6,2,5,0,0,2.25,3.3,3.3,2.2,3.25,3.3,2009/2010,36,50,337,214
2010-05-09,Burnley,Tottenham,4,2,H,1,2,A,M Dean,16,16,12,11,9,8,5,6,0,0,0,0,7.0,4.2,1.5,7.0,4.0,1.5,2009/2010,27,70,27,389
2010-05-09,Chelsea,Wigan,8,0,H,2,0,H,M Atkinson,17,4,10,3,14,9,2,3,2,2,0,1,1.1,10.0,23.0,1.1,9.0,21.0,2009/2010,83,36,599,210
2010-05-09,Everton,Portsmouth,1,0,H,0,0,D,P Walton,21,10,13,4,12,11,14,1,0,0,0,0,1.29,5.5,11.0,1.29,5.5,10.0,2009/2010,58,28,394,302
2010-05-09,Hull,Liverpool,0,0,D,0,0,D,A Marriner,11,19,6,7,15,11,2,6,1,0,0,0,6.5,3.8,1.57,6.0,4.0,1.53,2009/2010,29,62,64,492
2010-05-09,Man United,Stoke,4,0,H,2,0,H,M Clattenburg,18,4,13,4,10,4,10,2,2,0,0,0,1.13,8.0,23.0,1.11,8.5,21.0,2009/2010,82,47,583,92
2010-05-09,West Ham,Man City,1,1,D,1,1,D,H Webb,12,17,8,6,12,7,4,3,2,0,0,0,4.0,3.6,1.91,4.33,3.5,1.83,2009/2010,34,66,230,349
2010-05-09,Wolves,Sunderland,2,1,H,1,1,D,L Mason,14,11,7,5,11,19,4,1,1,2,0,2,2.25,3.4,3.25,2.3,3.2,3.2,2009/2010,35,44,68,134
2010-08-14,Aston Villa,West Ham,3,0,H,2,0,H,M Dean,23,12,11,2,15,15,16,7,1,2,0,0,2.0,3.3,4.0,1.91,3.25,4.33,2010/2011,0,0,381,231
2010-08-14,Blackburn,Everton,1,0,H,1,0,H,P Dowd,7,17,2,12,19,14,1,3,2,1,0,0,2.88,3.25,2.5,2.88,3.2,2.5,2010/2011,0,0,350,397
2010-08-14,Bolton,Fulham,0,0,D,0,0,D,S Attwell,13,12,9,7,12,13,4,8,1,3,0,0,2.2,3.3,3.4,2.15,3.2,3.5,2010/2011,0,0,340,318
2010-08-14,Chelsea,West Brom,6,0,H,2,0,H,M Clattenburg,18,10,13,4,10,10,3,1,1,0,0,0,1.17,7.0,17.0,1.17,6.5,19.0,2010/2011,0,0,602,96
2010-08-14,Sunderland,Birmingham,2,2,D,1,0,H,A Taylor,6,13,2,7,13,10,3,6,3,3,1,0,2.1,3.3,3.6,2.15,3.2,3.5,2010/2011,0,0,134,214
2010-08-14,Tottenham,Man City,0,0,D,0,0,D,A Marriner,22,11,18,7,13,16,10,3,0,2,0,0,2.4,3.3,3.0,2.38,3.25,3.0,2010/2011,0,0,389,350
2010-08-14,Wigan,Blackpool,0,4,A,0,3,A,M Halsey,11,9,6,7,8,11,6,4,1,1,0,0,1.83,3.5,4.5,1.75,3.4,5.0,2010/2011,0,0,210,0
2010-08-14,Wolves,Stoke,2,1,H,2,0,H,L Probert,13,10,7,6,17,13,5,5,0,2,0,0,2.3,3.25,3.2,2.3,3.2,3.2,2010/2011,0,0,71,92
2010-08-15,Liverpool,Arsenal,1,1,D,0,0,D,M Atkinson,7,14,4,7,13,15,9,11,1,3,1,1,2.5,3.25,2.88,2.5,3.2,2.88,2010/2011,0,0,493,538
2010-08-16,Man United,Newcastle,3,0,H,2,0,H,C Foy,18,7,10,3,9,5,5,3,2,2,0,0,1.25,5.5,15.0,1.22,6.0,13.0,2010/2011,0,0,586,278
2010-08-21,Arsenal,Blackpool,6,0,H,3,0,H,M Jones,26,3,16,1,9,3,8,2,0,0,0,1,1.17,7.0,19.0,1.17,7.0,17.0,2010/2011,1,3,539,3
2010-08-21,Birmingham,Blackburn,2,1,H,0,0,D,M Oliver,10,7,7,2,13,14,4,12,2,3,0,0,2.2,3.25,3.4,2.3,3.2,3.1,2010/2011,1,3,215,353
2010-08-21,Everton,Wolves,1,1,D,1,0,H,L Mason,14,9,6,4,18,15,3,3,1,2,0,0,1.5,4.0,7.0,1.5,3.75,7.5,2010/2011,0,3,397,74
2010-08-21,Stoke,Tottenham,1,2,A,1,2,A,C Foy,15,7,10,6,15,4,6,2,3,1,0,0,3.4,3.3,2.2,3.3,3.2,2.25,2010/2011,0,1,92,390
